Macro Região;UF;Região;Município;Código Município;Qtd. Empregos Hospedagem;Qtd. Estabelecimentos Hospedagem;Demanda Internacional;Demanda Doméstica;Cluster 2017 (Categoria)
Sudeste;RJ;Vale do Café;Pinheiral;3303955;9;1;0;7.494;D
Sudeste;RJ;Vale do Café;Piraí;3304003;94;12;230;28.622;C
Sudeste;RJ;Águas do Noroeste;Porciúncula;3304102;6;1;70;50.994;D
Sudeste;RJ;Agulhas Negras;Porto Real;3304110;8;3;475;0;D
Sudeste;RJ;Agulhas Negras;Quatis;3304128;32;4;0;0;D
Sudeste;RJ;BAIXADA VERDE;Queimados;3304144;12;0;0;0;E
Sudeste;RJ;Costa do Sol;Quissamã;3304151;10;4;0;28.622;D
Sudeste;RJ;Agulhas Negras;Resende;3304201;296;32;2.987;142.391;B
Sudeste;RJ;Caminhos da Mata;Rio Bonito;3304300;25;6;875;50.303;C
Sudeste;RJ;Costa Verde;Rio Claro;3304409;0;3;0;29.309;D
Sudeste;RJ;Vale do Café;Rio das Flores;3304508;31;3;175;13.413;D
Sudeste;RJ;Costa do Sol;Rio das Ostras;3304524;155;57;5.013;347.607;B
Sudeste;RJ;Metropolitana;Rio de Janeiro;3304557;20.162;346;1.950.658;7.119.416;A
Sudeste;RJ;Caminhos da Serra;Santa Maria Madalena;3304607;15;5;0;0;D
Sudeste;RJ;Águas do Noroeste;Santo Antônio de Pádua;3304706;28;6;0;23.848;C
Sudeste;RJ;Costa Doce;São Fidélis;3304805;18;6;0;15.802;D
Sudeste;RJ;Costa Doce;São Francisco de Itabapoana;3304755;8;5;390;137.585;C
Sudeste;RJ;Caminhos da Mata;São Gonçalo;3304904;176;1;1.089;24.747;D
Sudeste;RJ;Costa Doce;São João da Barra;3305000;14;14;172;143.304;C
Sudeste;RJ;BAIXADA VERDE;São João de Meriti;3305109;392;7;113;43.018;C
Sudeste;RJ;Caminhos Coloniais;São José do Vale do Rio Preto;3305158;3;2;0;0;D
Sudeste;RJ;Costa do Sol;São Pedro da Aldeia;3305208;44;18;670;87.691;C
Sudeste;RJ;Caminhos Coloniais;Sapucaia;3305406;18;4;171;0;D
Sudeste;RJ;Costa do Sol;Saquarema;3305505;102;27;2.687;178.115;B
Sudeste;RJ;BAIXADA VERDE;Seropédica;3305554;22;4;704;13.667;D
Sudeste;RJ;Caminhos da Mata;Silva Jardim;3305604;4;3;0;0;D
Sudeste;RJ;Caminhos da Serra;Sumidouro;3305703;0;2;0;0;D
Sudeste;RJ;Caminhos da Mata;Tanguá;3305752;4;2;144;20.761;D
Sudeste;RJ;Serra Verde Imperial;Teresópolis;3305802;709;48;7.811;226.279;B
Sudeste;RJ;Caminhos da Serra;Trajano de Moraes;3305901;1;1;0;12.051;D
Sudeste;RJ;Caminhos Coloniais;Três Rios;3306008;93;7;477;13.129;C
Sudeste;RJ;Vale do Café;Valença;3306107;327;53;701;13.063;B
Sudeste;RJ;Águas do Noroeste;Varre-Sai;3306156;0;1;0;0;D
Sudeste;RJ;Vale do Café;Vassouras;3306206;182;12;575;35.714;C
Sudeste;RJ;Vale do Café;Volta Redonda;3306305;189;18;4.192;36.349;C
Sudeste;SP;Águas do Oeste;Adamantina;3500105;27;5;717;29.822;D
Sudeste;SP;Coração do Tietê;Adolfo;3500204;1;1;0;0;D
Sudeste;SP;Mogiana Paulista;Águas da Prata;3500402;18;3;0;0;D
Sudeste;SP;Águas e Flores Paulista;Águas de Lindóia;3500501;944;29;985;142.132;B
Sudeste;SP;Coração Paulista;Águas de Santa Bárbara;3500550;34;4;142;36.116;D
Sudeste;SP;Serra do Itaqueri;Águas de São Pedro;3500600;144;14;725;78.281;C
Sudeste;SP;Coração Paulista;Agudos;3500709;36;3;0;0;D
Sudeste;SP;Alta Mogiana;Altinópolis;3501004;19;5;0;4.510;D
Sudeste;SP;Tietê Vivo;Alto Alegre;3501103;0;0;0;0;E
Sudeste;SP;Bem Viver;Americana;3501608;155;16;4.650;70.944;C
Sudeste;SP;Centro Paulista;Américo Brasiliense;3501707;0;0;0;0;E
Sudeste;SP;Águas e Flores Paulista;Amparo;3501905;143;10;1.048;19.885;C
Sudeste;SP;Serra do Itaqueri;Analândia;3502002;10;7;0;0;C
Sudeste;SP;Tietê Vivo;Andradina;3502101;66;9;820;49.044;C
Sudeste;SP;Roteiro Fogão e Viola;Angatuba;3502200;9;4;296;5.919;D
Sudeste;SP;Pólo Turístico Cuesta;Anhembi;3502309;0;1;0;0;D
Sudeste;SP;Fé;Aparecida;3502507;1.380;153;4.367;1.208.586;A
Sudeste;SP;Cavernas da Mata Atlântica;Apiaí;3502705;27;6;189;0;D
Sudeste;SP;Roteiro dos Bandeirantes;Araçariguama;3502754;8;2;0;0;D
Sudeste;SP;Tietê Vivo;Araçatuba;3502804;316;21;4.677;142.507;B
Sudeste;SP;História & Aventuras;Araçoiaba da Serra;3502903;14;4;270;4.510;D
Sudeste;SP;Lagos do Rio Grande;Aramina;3503000;6;2;0;0;D
Sudeste;SP;VALE HISTÓRICO;Arapeí;3503158;0;0;0;0;E
Sudeste;SP;Centro Paulista;Araraquara;3503208;353;21;4.838;105.568;B
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Araras;3503307;93;10;1.647;69.495;C
Sudeste;SP;Circuito do Interior;Arco-Íris;3503356;0;0;0;0;E
Sudeste;SP;Caminhos do Tietê;Arealva;3503406;0;0;0;4.510;D
Sudeste;SP;VALE HISTÓRICO;Areias;3503505;2;3;0;0;D
Sudeste;SP;Pólo Turístico Cuesta;Areiópolis;3503604;1;1;0;0;D
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Artur Nogueira;3503802;10;3;287;43.816;D
Sudeste;SP;Nascentes do Tietê;Arujá;3503901;19;8;1.159;51.174;C
Sudeste;SP;Entre Rios;Aspásia;3503950;0;0;0;25.587;D
Sudeste;SP;Encantos Vale do Paranapanema;Assis;3504008;146;19;2.332;95.740;C
Sudeste;SP;Circuito das Frutas;Atibaia;3504107;1.565;35;6.569;265.670;B
Sudeste;SP;Coração Paulista;Avaí;3504305;0;1;178;0;D
Sudeste;SP;Pólo Turístico Cuesta;Avaré;3504503;245;16;1.315;82.765;C
Sudeste;SP;Águas, Cultura e Negócios;Bálsamo;3504800;0;1;0;0;D
Sudeste;SP;VALE HISTÓRICO;Bananal;3504909;23;10;287;43.061;C
Sudeste;SP;Verde Sudoeste Paulista;Barão de Antonina;3505005;0;0;0;0;E
Sudeste;SP;Caminhos do Tietê;Barra Bonita;3505302;270;5;290;24.816;C
Sudeste;SP;Cavernas da Mata Atlântica;Barra do Chapéu;3505351;0;0;0;0;E
Sudeste;SP;Cavernas da Mata Atlântica;Barra do Turvo;3505401;1;1;98;27.578;D
Sudeste;SP;Águas Sertanejas;Barretos;3505500;227;35;2.300;247.044;B
Sudeste;SP;Caminhos da Mogiana;Barrinha;3505609;13;4;162;0;D
Sudeste;SP;Negócios e Cultura;Barueri;3505708;301;8;9.624;0;C
Sudeste;SP;Lagos do Rio Grande;Batatais;3505906;34;6;658;45.122;C
Sudeste;SP;Coração Paulista;Bauru;3506003;302;34;13.636;681.324;B
Sudeste;SP;Águas Sertanejas;Bebedouro;3506102;105;11;2.351;9.413;C
Sudeste;SP;Vertente das Águas Limpas;Bernardino de Campos;3506300;1;1;0;25.587;D
Sudeste;SP;Costa da Mata Atlântica;Bertioga;3506359;190;44;6.459;652.523;B
Sudeste;SP;Tietê Vivo;Birigui;3506508;85;6;967;48.214;C
Sudeste;SP;Nascentes do Tietê;Biritiba-Mirim;3506607;5;1;0;0;D
Sudeste;SP;Centro Paulista;Boa Esperança do Sul;3506706;3;2;226;0;D
Sudeste;SP;Caminhos do Tietê;Bocaina;3506805;5;2;0;0;D
Sudeste;SP;Pólo Turístico Cuesta;Bofete;3506904;0;1;87;6.316;D
Sudeste;SP;Raízes do Interior Paulista;Boituva;3507001;51;9;955;35.723;C
Sudeste;SP;Entre Serras e Águas;Bom Jesus dos Perdões;3507100;3;2;360;11.328;D
Sudeste;SP;Verde Sudoeste Paulista;Bom Sucesso de Itararé;3507159;0;0;0;0;E
Sudeste;SP;Centro Paulista;Borborema;3507407;3;3;141;0;D
Sudeste;SP;Pólo Turístico Cuesta;Botucatu;3507506;111;10;5.055;91.630;C
Sudeste;SP;Entre Serras e Águas;Bragança Paulista;3507605;121;15;2.649;27.414;C
Sudeste;SP;Alta Mogiana;Brodowski;3507803;5;2;182;0;D
Sudeste;SP;Serra do Itaqueri;Brotas;3507902;213;30;1.203;74.532;B
Sudeste;SP;Tietê Vivo;Buritama;3508108;7;3;207;0;D
Sudeste;SP;Roteiro dos Bandeirantes;Cabreúva;3508405;106;7;0;4.903;C
Sudeste;SP;Rios do Vale;Caçapava;3508504;30;4;267;14.311;D
Sudeste;SP;Fé;Cachoeira Paulista;3508603;69;26;141;142.270;B
Sudeste;SP;VALES DO RIO PARDO;Caconde;3508702;11;3;0;60.976;D
Sudeste;SP;Coração Paulista;Cafelândia;3508801;3;2;828;13.569;D
Sudeste;SP;Sol do Oeste;Caiabu;3508900;0;0;102;0;D
Sudeste;SP;Negócios e Cultura;Caieiras;3509007;2;0;278;0;D
Sudeste;SP;Negócios e Cultura;Cajamar;3509205;5;1;191;4.510;D
Sudeste;SP;Cavernas da Mata Atlântica;Cajati;3509254;11;2;200;0;D
Sudeste;SP;Águas Sertanejas;Cajobi;3509304;0;1;178;25.587;D
Sudeste;SP;Alta Mogiana;Cajuru;3509403;7;3;169;0;D
Sudeste;SP;Roteiro Fogão e Viola;Campina do Monte Alegre;3509452;0;2;0;13.569;D
Sudeste;SP;Bem Viver;Campinas;3509502;2.014;82;85.412;1.265.590;A
Sudeste;SP;MANTIQUEIRA PAULISTA;Campos do Jordão;3509700;1.383;161;8.607;550.468;A
Sudeste;SP;Encantos Vale do Paranapanema;Campos Novos Paulista;3509809;1;1;230;0;D
Sudeste;SP;Lagamar;Cananéia;3509908;65;26;699;37.775;B
Sudeste;SP;Fé;Canas;3509957;0;0;0;0;E
Sudeste;SP;Encantos Vale do Paranapanema;Cândido Mota;3510005;8;4;0;24.426;D
Sudeste;SP;Vertente das Águas Limpas;Canitar;3510153;0;0;0;0;E
Sudeste;SP;Verde Sudoeste Paulista;Capão Bonito;3510203;54;5;612;26.863;D
Sudeste;SP;História & Aventuras;Capela do Alto;3510302;12;0;0;0;E
Sudeste;SP;Litoral Norte de São Paulo;Caraguatatuba;3510500;468;49;5.679;543.680;B
Sudeste;SP;Negócios e Cultura;Carapicuíba;3510609;125;5;699;6.848;C
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Cardoso;3510708;38;5;0;54.275;D
Sudeste;SP;Mogiana Paulista;Casa Branca;3510807;3;2;286;0;D
Sudeste;SP;Alta Mogiana;Cássia dos Coqueiros;3510906;3;0;141;0;D
Sudeste;SP;Tietê Vivo;Castilho;3511003;8;4;0;18.727;D
Sudeste;SP;Águas, Cultura e Negócios;Catanduva;3511102;85;10;862;74.069;C
Sudeste;SP;Águas, Cultura e Negócios;Catiguá;3511201;0;0;0;0;E
Sudeste;SP;Águas, Cultura e Negócios;Cedral;3511300;36;1;0;0;D
Sudeste;SP;Raízes do Interior Paulista;Cesário Lange;3511607;268;8;623;7.914;C
Sudeste;SP;Serra do Itaqueri;Charqueada;3511706;7;3;0;0;D
Sudeste;SP;Vertente das Águas Limpas;Chavantes;3557204;0;1;0;2.681;D
Sudeste;SP;Águas Sertanejas;Colina;3512001;8;2;351;0;D
Sudeste;SP;Águas Sertanejas;Colômbia;3512100;0;1;0;0;D
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Conchal;3512209;7;3;0;41.116;D
Sudeste;SP;Pólo Turístico Cuesta;Conchas;3512308;1;3;189;4.903;D
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Cordeirópolis;3512407;7;1;183;0;D
Sudeste;SP;Serra do Itaqueri;Corumbataí;3512704;0;0;275;0;D
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Cosmópolis;3512803;19;7;594;13.098;C
Sudeste;SP;Mananciais, Aventura e Arte;Cotia;3513009;72;5;1.006;19.875;D
Sudeste;SP;Caminhos da Mogiana;Cravinhos;3513108;26;2;340;6.316;D
Sudeste;SP;Encantos Vale do Paranapanema;Cruzália;3513306;0;0;0;13.569;D
Sudeste;SP;Picos da Mantiqueira;Cruzeiro;3513405;64;12;1.160;496;C
Sudeste;SP;Costa da Mata Atlântica;Cubatão;3513504;52;13;591;86.750;C
Sudeste;SP;Fé;Cunha;3513603;38;16;813;0;C
Sudeste;SP;Região Turística Histórias e Vales;Descalvado;3513702;22;2;87;13.569;D
Sudeste;SP;Mogiana Paulista;Divinolândia;3513900;2;2;63;6.316;D
Sudeste;SP;Caminhos do Tietê;Dois Córregos;3514106;5;3;178;6.316;D
Sudeste;SP;Entre Rios;Dolcinópolis;3514205;0;0;0;0;E
Sudeste;SP;Centro Paulista;Dourado;3514304;131;2;345;4.510;D
Sudeste;SP;Alta Mogiana;Dumont;3514601;0;0;0;0;E
Sudeste;SP;Encantos Vale do Paranapanema;Echaporã;3514700;5;0;0;0;E
Sudeste;SP;Cavernas da Mata Atlântica;Eldorado;3514809;5;4;0;0;D
Sudeste;SP;Bem Viver;Elias Fausto;3514908;0;1;0;0;D
Sudeste;SP;Mananciais, Aventura e Arte;Embu das Artes;3515004;453;8;405;30.225;C
Sudeste;SP;Mananciais, Aventura e Arte;Embu-Guaçu;3515103;6;4;0;31.903;D
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Engenheiro Coelho;3515152;5;1;739;0;D
Sudeste;SP;Mogiana Paulista;Espírito Santo do Pinhal;3515186;21;4;241;0;D
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Estiva Gerbi;3557303;0;0;0;0;E
Sudeste;SP;Verde Sudoeste Paulista;Fartura;3515400;17;2;0;6.316;D
Sudeste;SP;Centro Paulista;Fernando Prestes;3515608;0;0;121;3.599;D
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Fernandópolis;3515509;96;5;807;39.009;C
Sudeste;SP;Alto Cafezal;Fernão;3515657;0;0;0;0;E
Sudeste;SP;Encantos Vale do Paranapanema;Florínia;3516101;0;0;0;7.716;D
Sudeste;SP;Lagos do Rio Grande;Franca;3516200;212;15;3.846;133.616;C
Sudeste;SP;Negócios e Cultura;Francisco Morato;3516309;3;1;121;0;D
Sudeste;SP;Alto Cafezal;Gália;3516606;0;1;212;0;D
Sudeste;SP;Alto Cafezal;Garça;3516705;24;3;156;61.213;D
Sudeste;SP;Tietê Vivo;Gastão Vidigal;3516804;3;1;122;0;D
Sudeste;SP;Centro Paulista;Gavião Peixoto;3516853;0;0;0;0;E
Sudeste;SP;Coração do Tietê;Guaiçara;3517208;6;1;0;3.385;D
Sudeste;SP;Águas Sertanejas;Guaíra;3517406;35;3;115;0;D
Sudeste;SP;Verde Sudoeste Paulista;Guapiara;3517604;5;2;114;6.316;D
Sudeste;SP;Lagos do Rio Grande;Guará;3517703;10;2;0;4.903;D
Sudeste;SP;Águas Sertanejas;Guaraci;3517901;2;2;0;22.066;D
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Guarani d'Oeste;3518008;0;0;0;0;E
Sudeste;SP;Nascentes do Tietê;Guararema;3518305;137;9;1.062;15.337;C
Sudeste;SP;Fé;Guaratinguetá;3518404;237;19;2.946;34.532;C
Sudeste;SP;Alta Mogiana;Guariba;3518602;15;1;0;17.379;D
Sudeste;SP;Costa da Mata Atlântica;Guarujá;3518701;1.428;87;28.337;1.225.406;A
Sudeste;SP;Nascentes do Tietê;Guarulhos;3518800;1.005;27;24.806;153.011;B
Sudeste;SP;Caminhos da Mogiana;Guatapará;3518859;6;1;0;6.316;D
Sudeste;SP;Águas e Flores Paulista;Holambra;3519055;48;7;1.576;31.828;C
Sudeste;SP;Bem Viver;Hortolândia;3519071;96;9;999;39.868;C
Sudeste;SP;Caminhos do Tietê;Iacanga;3519105;4;1;303;0;D
Sudeste;SP;Águas, Cultura e Negócios;Ibirá;3519402;34;4;162;9.720;D
Sudeste;SP;Encantos Vale do Paranapanema;Ibirarema;3519501;0;0;0;6.782;D
Sudeste;SP;Caminhos do Tietê;Ibitinga;3519600;43;6;141;56.965;C
Sudeste;SP;Mananciais, Aventura e Arte;Ibiúna;3519709;67;8;2.253;28.362;C
Sudeste;SP;Águas, Cultura e Negócios;Icém;3519808;10;3;0;6.316;D
Sudeste;SP;Pontal Paulista;Iepê;3519907;7;2;0;0;D
Sudeste;SP;Caminhos do Tietê;Igaraçu do Tietê;3520004;30;6;0;0;D
Sudeste;SP;Alta Mogiana;Igarapava;3520103;16;3;145;0;D
Sudeste;SP;Lagamar;Iguape;3520301;34;12;0;0;C
Sudeste;SP;Lagamar;Ilha Comprida;3520426;52;33;904;106.810;B
Sudeste;SP;Tietê Vivo;Ilha Solteira;3520442;44;7;204;4.567;C
Sudeste;SP;Litoral Norte de São Paulo;Ilhabela;3520400;1.177;103;25.463;175.100;A
Sudeste;SP;Circuito das Frutas;Indaiatuba;3520509;283;16;8.002;71.525;C
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Indiaporã;3520707;0;0;199;0;D
Sudeste;SP;Vertente das Águas Limpas;Ipaussu;3520905;9;2;57;0;D
Sudeste;SP;História & Aventuras;Iperó;3521002;0;3;0;3.499;D
Sudeste;SP;Serra do Itaqueri;Ipeúna;3521101;9;2;0;0;D
Sudeste;SP;Águas, Cultura e Negócios;Ipiguá;3521150;0;0;0;0;E
Sudeste;SP;Cavernas da Mata Atlântica;Iporanga;3521200;25;5;602;4.903;D
Sudeste;SP;Coração do Tietê;Irapuã;3521507;0;0;0;0;E
Sudeste;SP;Verde Sudoeste Paulista;Itaí;3521804;8;2;0;4.903;D
Sudeste;SP;Águas, Cultura e Negócios;Itajobi;3521903;2;1;178;0;D
Sudeste;SP;Costa da Mata Atlântica;Itanhaém;3522109;128;26;2.221;356.566;B
Sudeste;SP;Cavernas da Mata Atlântica;Itaóca;3522158;0;2;0;3.844;D
Sudeste;SP;Mananciais, Aventura e Arte;Itapecerica da Serra;3522208;143;5;954;26.902;C
Sudeste;SP;Roteiro Fogão e Viola;Itapetininga;3522307;104;7;1.366;29.846;C
Sudeste;SP;Negócios e Cultura;Itapevi;3522505;7;3;240;64.387;D
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Itapira;3522604;44;9;500;18.079;C
Sudeste;SP;Cavernas da Mata Atlântica;Itapirapuã Paulista;3522653;0;0;330;0;D
Sudeste;SP;Centro Paulista;Itápolis;3522703;14;3;122;0;D
Sudeste;SP;Verde Sudoeste Paulista;Itaporanga;3522802;2;2;205;0;D
Sudeste;SP;Caminhos do Tietê;Itapuí;3522901;2;0;321;0;D
Sudeste;SP;Tietê Vivo;Itapura;3523008;6;0;0;0;E
Sudeste;SP;Nascentes do Tietê;Itaquaquecetuba;3523107;46;5;265;25.587;D
Sudeste;SP;Verde Sudoeste Paulista;Itararé;3523206;40;6;331;5.911;C
Sudeste;SP;Caminhos da Mata Atlântica;Itariri;3523305;5;2;0;0;D
Sudeste;SP;Circuito das Frutas;Itatiba;3523404;242;10;2.680;56.997;C
Sudeste;SP;Pólo Turístico Cuesta;Itatinga;3523503;7;2;546;13.569;D
Sudeste;SP;Serra do Itaqueri;Itirapina;3523602;59;3;0;4.903;D
Sudeste;SP;VALES DO RIO PARDO;Itobi;3523800;2;1;0;41.116;D
Sudeste;SP;Roteiro dos Bandeirantes;Itu;3523909;495;26;4.684;213.786;B
Sudeste;SP;Circuito das Frutas;Itupeva;3524006;136;7;797;44.370;C
Sudeste;SP;Lagos do Rio Grande;Ituverava;3524105;34;3;509;11.025;D
Sudeste;SP;Alta Mogiana;Jaboticabal;3524303;68;9;1.095;24.906;C
Sudeste;SP;Rios do Vale;Jacareí;3524402;150;13;2.070;133.074;C
Sudeste;SP;Cavernas da Mata Atlântica;Jacupiranga;3524600;12;3;0;0;D
Sudeste;SP;Águas e Flores Paulista;Jaguariúna;3524709;128;9;2.765;14.879;C
Sudeste;SP;Entre Rios;Jales;3524808;55;7;467;96.954;C
Sudeste;SP;Rios do Vale;Jambeiro;3524907;0;0;0;0;E
Sudeste;SP;Negócios e Cultura;Jandira;3525003;0;0;502;12.333;D
Sudeste;SP;Alta Mogiana;Jardinópolis;3525102;20;4;141;0;D
Sudeste;SP;Circuito das Frutas;Jarinu;3525201;40;3;1.027;24.788;D
Sudeste;SP;Caminhos do Tietê;Jaú;3525300;138;11;1.376;78.235;C
Sudeste;SP;Entre Serras e Águas;Joanópolis;3525508;152;6;342;24.788;C
Sudeste;SP;Águas, Cultura e Negócios;José Bonifácio;3525706;31;3;378;0;D
Sudeste;SP;Alto Cafezal;Júlio Mesquita;3525805;0;0;0;0;E
Sudeste;SP;Raízes do Interior Paulista;Jumirim;3525854;0;0;0;0;E
Sudeste;SP;Circuito das Frutas;Jundiaí;3525904;314;21;15.428;135.690;B
Sudeste;SP;Caminhos da Mata Atlântica;Juquiá;3526100;9;3;189;0;D
Sudeste;SP;Mananciais, Aventura e Arte;Juquitiba;3526209;9;6;344;40.735;C
Sudeste;SP;Rios do Vale;Lagoinha;3526308;1;1;178;0;D
Sudeste;SP;Raízes do Interior Paulista;Laranjal Paulista;3526407;15;2;0;32.518;D
Sudeste;SP;Picos da Mantiqueira;Lavrinhas;3526605;0;1;0;0;D
Sudeste;SP;Região Turística Histórias e Vales;Leme;3526704;127;5;575;0;C
Sudeste;SP;Coração Paulista;Lençóis Paulista;3526803;39;9;1.228;0;C
Sudeste;SP;Serra do Itaqueri;Limeira;3526902;177;15;6.142;91.492;C
Sudeste;SP;Águas e Flores Paulista;Lindóia;3527009;21;10;0;23.374;C
Sudeste;SP;Coração do Tietê;Lins;3527108;265;12;813;93.164;C
Sudeste;SP;Fé;Lorena;3527207;71;7;1.667;112.788;C
Sudeste;SP;Tietê Vivo;Lourdes;3527256;0;0;0;0;E
Sudeste;SP;Circuito das Frutas;Louveira;3527306;103;5;401;0;C
Sudeste;SP;Águas do Oeste;Lucélia;3527405;1;1;102;0;D
Sudeste;SP;Alta Mogiana;Luís Antônio;3527603;5;1;0;0;D
Sudeste;SP;Encantos Vale do Paranapanema;Lutécia;3527900;0;0;0;0;E
Sudeste;SP;Coração Paulista;Macatuba;3528007;22;0;0;0;E
Sudeste;SP;História & Aventuras;Mairinque;3528403;29;5;0;10.827;D
Sudeste;SP;Entre Serras e Águas;Mairiporã;3528502;322;13;524;33.823;C
Sudeste;SP;Encantos Vale do Paranapanema;Maracaí;3528809;7;2;189;0;D
Sudeste;SP;Alto Cafezal;Marília;3529005;239;19;4.471;304.535;B
Sudeste;SP;Sol do Oeste;Martinópolis;3529203;12;1;102;24.788;D
Sudeste;SP;Centro Paulista;Matão;3529302;70;5;178;49.037;C
Sudeste;SP;Coração do Tietê;Mendonça;3529500;0;0;0;0;E
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Meridiano;3529609;0;0;0;0;E
Sudeste;SP;Lagos do Rio Grande;Miguelópolis;3529708;9;6;0;40.687;C
Sudeste;SP;Caminhos do Tietê;Mineiros do Tietê;3529807;4;1;0;0;D
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Mira Estrela;3530003;0;0;0;22.372;D
Sudeste;SP;Caminhos da Mata Atlântica;Miracatu;3529906;0;1;199;0;D
Sudeste;SP;Pontal Paulista;Mirante do Paranapanema;3530201;1;2;263;13.569;D
Sudeste;SP;VALES DO RIO PARDO;Mococa;3530508;44;7;1.442;30.468;C
Sudeste;SP;Nascentes do Tietê;Mogi das Cruzes;3530607;406;15;5.058;119.525;B
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Mogi Guaçu;3530706;42;8;1.045;31.161;C
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Moji Mirim;3530805;85;7;1.515;118.650;C
Sudeste;SP;Costa da Mata Atlântica;Mongaguá;3531100;11;6;314;367.697;C
Sudeste;SP;Águas e Flores Paulista;Monte Alegre do Sul;3531209;42;10;189;28.059;C
Sudeste;SP;Caminhos da Mogiana;Monte Alto;3531308;15;5;299;10.030;D
Sudeste;SP;Águas, Cultura e Negócios;Monte Aprazível;3531407;9;2;0;1.697;D
Sudeste;SP;MANTIQUEIRA PAULISTA;Monteiro Lobato;3531704;33;2;280;19.885;D
Sudeste;SP;Circuito das Frutas;Morungaba;3532009;16;2;145;0;D
Sudeste;SP;Rios do Vale;Natividade da Serra;3532306;4;1;0;0;D
Sudeste;SP;Águas, Cultura e Negócios;Nova Aliança;3532801;0;0;178;0;D
Sudeste;SP;Centro Paulista;Nova Europa;3532900;0;1;0;0;D
Sudeste;SP;Águas, Cultura e Negócios;Nova Granada;3533007;1;2;0;0;D
Sudeste;SP;Coração do Tietê;Novo Horizonte;3533502;24;4;0;0;D
Sudeste;SP;Lagos do Rio Grande;Nuporanga;3533601;4;1;0;0;D
Sudeste;SP;Águas Sertanejas;Olímpia;3533908;486;61;1.040;160.613;B
Sudeste;SP;Grandes Lagos;Orindiúva;3534203;25;4;0;13.569;D
Sudeste;SP;Lagos do Rio Grande;Orlândia;3534302;19;5;172;0;D
Sudeste;SP;Negócios e Cultura;Osasco;3534401;241;16;2.740;113.388;C
Sudeste;SP;Encantos Vale do Paranapanema;Oscar Bressane;3534500;9;1;0;0;D
Sudeste;SP;Vertente das Águas Limpas;Ourinhos;3534708;114;17;1.274;54.487;C
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Ouroeste;3534757;6;2;0;0;D
Sudeste;SP;Encantos Vale do Paranapanema;Palmital;3535309;11;3;293;0;D
Sudeste;SP;Águas do Oeste;Panorama;3535408;16;6;102;41.127;C
Sudeste;SP;Circuito do Interior;Paraguaçu Paulista;3535507;86;4;282;29.884;D
Sudeste;SP;Rios do Vale;Paraibuna;3535606;15;3;309;35.941;D
Sudeste;SP;Pólo Turístico Cuesta;Paranapanema;3535804;23;4;230;0;D
Sudeste;SP;Pólo Turístico Cuesta;Pardinho;3536109;11;1;175;0;D
Sudeste;SP;Lagamar;Pariquera-Açu;3536208;11;2;0;2.655;D
Sudeste;SP;Lagos do Rio Grande;Patrocínio Paulista;3536307;4;2;0;0;D
Sudeste;SP;Águas do Oeste;Paulicéia;3536406;11;7;257;43.433;C
Sudeste;SP;TRILHOS E TRILHAS DA BAIXAMOGIANA;Paulínia;3536505;198;11;3.077;3.901;C
Sudeste;SP;Coração Paulista;Pederneiras;3536703;27;5;145;0;D
Sudeste;SP;Entre Serras e Águas;Pedra Bela;3536802;1;2;0;0;D
Sudeste;SP;MARAVILHAS  DO RIO GRANDE;Pedranópolis;3536901;0;0;0;0;E
Sudeste;SP;Lagos do Rio Grande;Pedregulho;3537008;10;3;0;0;D
Sudeste;SP;Águas e Flores Paulista;Pedreira;3537107;10;2;135;9.459;D
Sudeste;SP;Encantos Vale do Paranapanema;Pedrinhas Paulista;3537156;0;1;0;0;D
Sudeste;SP;Lagamar;Pedro de Toledo;3537206;5;2;0;0;D
Sudeste;SP;Tietê Vivo;Pereira Barreto;3537404;19;9;0;4.903;C
Sudeste;SP;Raízes do Interior Paulista;Pereiras;3537503;0;1;249;6.316;D
Sudeste;SP;Costa da Mata Atlântica;Peruíbe;3537602;121;34;2.855;421.265;B
Sudeste;SP;Altos de Paranapiacaba;Piedade;3537800;43;4;231;11.328;D
Sudeste;SP;Altos de Paranapiacaba;Pilar do Sul;3537909;8;2;115;6.316;D
Sudeste;SP;MANTIQUEIRA PAULISTA;Pindamonhangaba;3538006;152;17;2.098;42.489;C
